start_time,end_time,duration_periods,duration_hours,max_price,min_price,avg_price,total_revenue,start_price,end_price,peak_time,start_hour,start_month,start_year,duration_category
2021-12-09 18:25:00,2021-12-09 19:10:00,10,5.0,12898.0,1000.01,10075.955,50379.775,10177.59,1000.01,2021-12-09 18:35:00,18,12,2021,4-8h
2021-12-12 18:40:00,2021-12-12 18:40:00,1,0.5,12890.0,12890.0,12890.0,6445.0,12890.0,12890.0,2021-12-12 18:40:00,18,12,2021,<30min
2021-12-20 16:40:00,2021-12-20 16:40:00,1,0.5,1300.0,1300.0,1300.0,650.0,1300.0,1300.0,2021-12-20 16:40:00,16,12,2021,<30min
2021-12-20 17:00:00,2021-12-20 17:00:00,1,0.5,1300.0,1300.0,1300.0,650.0,1300.0,1300.0,2021-12-20 17:00:00,17,12,2021,<30min
2021-12-20 17:20:00,2021-12-20 19:20:00,25,12.5,13000.0,1001.0,8178.5484,102231.855,1300.0,1300.0,2021-12-20 18:25:00,17,12,2021,8-16h
2021-12-20 21:05:00,2021-12-20 21:05:00,1,0.5,1300.0,1300.0,1300.0,650.0,1300.0,1300.0,2021-12-20 21:05:00,21,12,2021,<30min
2021-12-21 18:35:00,2021-12-21 18:55:00,5,2.5,1300.0,1300.0,1300.0,3250.0,1300.0,1300.0,2021-12-21 18:35:00,18,12,2021,2-4h
2021-12-21 19:05:00,2021-12-21 19:05:00,1,0.5,1300.0,1300.0,1300.0,650.0,1300.0,1300.0,2021-12-21 19:05:00,19,12,2021,<30min
2021-12-23 14:10:00,2021-12-23 14:10:00,1,0.5,5049.73,5049.73,5049.73,2524.865,5049.73,5049.73,2021-12-23 14:10:00,14,12,2021,<30min
2021-12-23 17:50:00,2021-12-23 17:50:00,1,0.5,1300.0,1300.0,1300.0,650.0,1300.0,1300.0,2021-12-23 17:50:00,17,12,2021,<30min
2021-12-23 18:15:00,2021-12-23 18:25:00,3,1.5,10000.0,1300.0,5449.91,8174.865,5049.73,1300.0,2021-12-23 18:20:00,18,12,2021,1-2h
2021-12-23 18:35:00,2021-12-23 18:35:00,1,0.5,1001.0,1001.0,1001.0,500.5,1001.0,1001.0,2021-12-23 18:35:00,18,12,2021,<30min
2021-12-23 18:45:00,2021-12-23 18:45:00,1,0.5,1001.0,1001.0,1001.0,500.5,1001.0,1001.0,2021-12-23 18:45:00,18,12,2021,<30min
2022-01-11 18:40:00,2022-01-11 18:40:00,1,0.5,15100.0,15100.0,15100.0,7550.0,15100.0,15100.0,2022-01-11 18:40:00,18,1,2022,<30min
2022-01-12 18:40:00,2022-01-12 18:40:00,1,0.5,12999.2,12999.2,12999.2,6499.6,12999.2,12999.2,2022-01-12 18:40:00,18,1,2022,<30min
2022-01-14 18:40:00,2022-01-14 18:40:00,1,0.5,15100.0,15100.0,15100.0,7550.0,15100.0,15100.0,2022-01-14 18:40:00,18,1,2022,<30min
2022-01-15 18:35:00,2022-01-15 18:35:00,1,0.5,15100.0,15100.0,15100.0,7550.0,15100.0,15100.0,2022-01-15 18:35:00,18,1,2022,<30min
2022-01-18 18:00:00,2022-01-18 18:00:00,1,0.5,1001.0,1001.0,1001.0,500.5,1001.0,1001.0,2022-01-18 18:00:00,18,1,2022,<30min
2022-01-19 12:55:00,2022-01-19 12:55:00,1,0.5,12999.1,12999.1,12999.1,6499.55,12999.1,12999.1,2022-01-19 12:55:00,12,1,2022,<30min
2022-01-30 18:30:00,2022-01-30 18:40:00,3,1.5,15100.0,1000.01,5700.006666666667,8550.01,1000.01,15100.0,2022-01-30 18:40:00,18,1,2022,1-2h
2022-01-31 17:50:00,2022-01-31 19:10:00,17,8.5,12595.0,1001.02,11613.53,98715.005,12595.0,12595.0,2022-01-31 17:50:00,17,1,2022,8-16h
2022-02-01 14:25:00,2022-02-01 14:30:00,2,1.0,9999.99,9999.99,9999.99,9999.99,9999.99,9999.99,2022-02-01 14:25:00,14,2,2022,30min-1h
2022-02-01 15:30:00,2022-02-01 15:30:00,1,0.5,9102.92,9102.92,9102.92,4551.46,9102.92,9102.92,2022-02-01 15:30:00,15,2,2022,<30min
2022-02-01 17:05:00,2022-02-01 19:05:00,25,12.5,15100.0,12594.0,13997.52,174969.0,12594.0,15100.0,2022-02-01 17:25:00,17,2,2022,8-16h
2022-02-01 19:35:00,2022-02-01 19:40:00,2,1.0,12594.0,10000.0,11297.0,11297.0,12594.0,10000.0,2022-02-01 19:35:00,19,2,2022,30min-1h
2022-02-01 20:05:00,2022-02-01 20:05:00,1,0.5,10000.0,10000.0,10000.0,5000.0,10000.0,10000.0,2022-02-01 20:05:00,20,2,2022,<30min
2022-02-02 14:30:00,2022-02-02 14:30:00,1,0.5,9898.98,9898.98,9898.98,4949.49,9898.98,9898.98,2022-02-02 14:30:00,14,2,2022,<30min
2022-02-02 18:25:00,2022-02-02 18:25:00,1,0.5,9977.0,9977.0,9977.0,4988.5,9977.0,9977.0,2022-02-02 18:25:00,18,2,2022,<30min
2022-02-02 18:35:00,2022-02-02 18:35:00,1,0.5,9999.0,9999.0,9999.0,4999.5,9999.0,9999.0,2022-02-02 18:35:00,18,2,2022,<30min
2022-02-02 18:50:00,2022-02-02 18:50:00,1,0.5,9898.98,9898.98,9898.98,4949.49,9898.98,9898.98,2022-02-02 18:50:00,18,2,2022,<30min
2022-02-02 20:10:00,2022-02-02 20:10:00,1,0.5,9999.0,9999.0,9999.0,4999.5,9999.0,9999.0,2022-02-02 20:10:00,20,2,2022,<30min
2022-02-03 14:00:00,2022-02-03 14:00:00,1,0.5,9949.0,9949.0,9949.0,4974.5,9949.0,9949.0,2022-02-03 14:00:00,14,2,2022,<30min
2022-02-03 15:00:00,2022-02-03 15:05:00,2,1.0,9949.0,9949.0,9949.0,9949.0,9949.0,9949.0,2022-02-03 15:00:00,15,2,2022,30min-1h
2022-02-21 14:05:00,2022-02-21 14:05:00,1,0.5,14860.87,14860.87,14860.87,7430.435,14860.87,14860.87,2022-02-21 14:05:00,14,2,2022,<30min
2022-02-28 18:40:00,2022-02-28 18:40:00,1,0.5,15100.0,15100.0,15100.0,7550.0,15100.0,15100.0,2022-02-28 18:40:00,18,2,2022,<30min
2022-03-07 18:40:00,2022-03-07 18:40:00,1,0.5,1000.75,1000.75,1000.75,500.375,1000.75,1000.75,2022-03-07 18:40:00,18,3,2022,<30min
2022-03-08 17:30:00,2022-03-08 19:50:00,29,14.5,15100.0,1001.01,10602.26103448276,153732.78500000003,1190.63,1001.01,2022-03-08 18:00:00,17,3,2022,8-16h
2022-03-08 20:05:00,2022-03-08 20:15:00,3,1.5,9797.97,8679.33,9425.089999999998,14137.634999999998,9797.97,8679.33,2022-03-08 20:05:00,20,3,2022,1-2h
